lang,word,sentiment,value
portuguese,órgão,anticipation,1
portuguese,organização,anticipation,1
portuguese,orgasmo,anticipation,1
portuguese,sobrepujar,anticipation,1
portuguese,atrasado,anticipation,1
portuguese,derrubada,anticipation,1
portuguese,abertura,anticipation,1
portuguese,que é devido,anticipation,1
portuguese,remo,anticipation,1
portuguese,desfile,anticipation,1
portuguese,parangona,anticipation,1
portuguese,paralisia,anticipation,1
portuguese,aparar,anticipation,1
portuguese,palavra de honra,anticipation,1
portuguese,passageiro,anticipation,1
portuguese,paixão,anticipation,1
portuguese,apaixonado,anticipation,1
portuguese,paciência,anticipation,1
portuguese,paciente,anticipation,1
portuguese,pagar,anticipation,1
portuguese,Paz,anticipation,1
portuguese,pacífico,anticipation,1
portuguese,perfeito,anticipation,1
portuguese,perfeição,anticipation,1
portuguese,perigo,anticipation,1
portuguese,perigoso,anticipation,1
portuguese,perpetuar,anticipation,1
portuguese,perpetuidade,anticipation,1
portuguese,piquete,anticipation,1
portuguese,piquenique,anticipation,1
portuguese,plano,anticipation,1
portuguese,planejamento,anticipation,1
portuguese,recreio,anticipation,1
portuguese,apelo,anticipation,1
portuguese,agradável,anticipation,1
portuguese,apuro,anticipation,1
portuguese,roliço,anticipation,1
portuguese,cotovelada,anticipation,1
portuguese,possuir,anticipation,1
portuguese,possibilidade,anticipation,1
portuguese,poderoso,anticipation,1
portuguese,prática,anticipation,1
portuguese,louvável,anticipation,1
portuguese,rezar,anticipation,1
portuguese,precário,anticipation,1
portuguese,precioso,anticipation,1
portuguese,precursor,anticipation,1
portuguese,prever,anticipation,1
portuguese,previsão,anticipation,1
portuguese,predileção,anticipation,1
portuguese,predispor,anticipation,1
portuguese,preliminar,anticipation,1
portuguese,preparação,anticipation,1
portuguese,preparatória,anticipation,1
portuguese,preparar,anticipation,1
portuguese,preparado,anticipation,1
portuguese,prevenção,anticipation,1
portuguese,condição prévia,anticipation,1
portuguese,presciente,anticipation,1
portuguese,presente,anticipation,1
portuguese,preservativo,anticipation,1
portuguese,bonita,anticipation,1
portuguese,prevalecer,anticipation,1
portuguese,prevenção,anticipation,1
portuguese,sacerdócio,anticipation,1
portuguese,principesco,anticipation,1
portuguese,probabilidade,anticipation,1
portuguese,provação,anticipation,1
portuguese,processo,anticipation,1
portuguese,Produção,anticipation,1
portuguese,proficiência,anticipation,1
portuguese,prognóstico,anticipation,1
portuguese,prognóstico,anticipation,1
portuguese,progresso,anticipation,1
portuguese,progressão,anticipation,1
portuguese,prólogo,anticipation,1
portuguese,profecia,anticipation,1
portuguese,profeta,anticipation,1
portuguese,profético,anticipation,1
portuguese,profilático,anticipation,1
portuguese,prospectivamente,anticipation,1
portuguese,prosperar,anticipation,1
portuguese,orgulhoso,anticipation,1
portuguese,fornecendo,anticipation,1
portuguese,alavanca,anticipation,1
portuguese,público,anticipation,1
portuguese,pontual,anticipation,1
portuguese,punido,anticipation,1
portuguese,barco de fundo chato,anticipation,1
portuguese,cachorrinho,anticipation,1
portuguese,busca,anticipation,1
portuguese,acelerar,anticipation,1
portuguese,citação,anticipation,1
portuguese,fanático,anticipation,1
portuguese,esplendor,anticipation,1
portuguese,sorteio,anticipation,1
portuguese,trilho,anticipation,1
portuguese,RAM,anticipation,1
portuguese,arrebatamento,anticipation,1
portuguese,delirante,anticipation,1
portuguese,prontidão,anticipation,1
portuguese,pronto,anticipation,1
portuguese,receber,anticipation,1
portuguese,beneficiário,anticipation,1
portuguese,reconhecível,anticipation,1
portuguese,recombinação,anticipation,1
portuguese,reconciliação,anticipation,1
portuguese,reconstruir,anticipation,1
portuguese,reconstrução,anticipation,1
portuguese,recreação,anticipation,1
portuguese,recreativo,anticipation,1
portuguese,recorrente,anticipation,1
portuguese,regata,anticipation,1
portuguese,regularidade,anticipation,1
portuguese,reabilitação,anticipation,1
portuguese,regozijar-se,anticipation,1
portuguese,regozijo,anticipation,1
portuguese,reacender,anticipation,1
portuguese,remédio,anticipation,1
portuguese,renovar,anticipation,1
portuguese,renovação,anticipation,1
portuguese,reembolsar,anticipation,1
portuguese,representando,anticipation,1
portuguese,resgate,anticipation,1
portuguese,respeito,anticipation,1
portuguese,responsivo,anticipation,1
portuguese,inquietação,anticipation,1
portuguese,reconstituinte,anticipation,1
portuguese,resultado,anticipation,1
portuguese,resultante,anticipation,1
portuguese,aposentadoria,anticipation,1
portuguese,reunião,anticipation,1
portuguese,vingança,anticipation,1
portuguese,reverenciar,anticipation,1
portuguese,renascimento,anticipation,1
portuguese,reviver,anticipation,1
portuguese,revolução,anticipation,1
portuguese,recompensa,anticipation,1
portuguese,fita,anticipation,1
portuguese,amadurecer,anticipation,1
portuguese,Aumentar,anticipation,1
portuguese,risco,anticipation,1
portuguese,arriscado,anticipation,1
portuguese,romance,anticipation,1
portuguese,romântico,anticipation,1
portuguese,roleta,anticipation,1
portuguese,santo,anticipation,1
portuguese,santo,anticipation,1
portuguese,salário,anticipation,1
portuguese,saliva,anticipation,1
portuguese,salvação,anticipation,1
portuguese,santificar,anticipation,1
portuguese,santuário,anticipation,1
portuguese,sabor,anticipation,1
portuguese,susto,anticipation,1
portuguese,cientista,anticipation,1
portuguese,Ponto,anticipation,1
portuguese,escrutinar,anticipation,1
portuguese,secular,anticipation,1
portuguese,sedutor,anticipation,1
portuguese,buscar,anticipation,1
portuguese,sensual,anticipation,1
portuguese,sensualidade,anticipation,1
portuguese,sentença,anticipation,1
portuguese,continuação,anticipation,1
portuguese,serenidade,anticipation,1
portuguese,serial,anticipation,1
portuguese,sexo,anticipation,1
portuguese,manilha,anticipation,1
portuguese,trêmulo,anticipation,1
portuguese,compartilhar,anticipation,1
portuguese,aguçar,anticipation,1
portuguese,brilhante,anticipation,1
portuguese,navio,anticipation,1
portuguese,arrepio,anticipation,1
portuguese,compras,anticipation,1
portuguese,Em breve,anticipation,1
portuguese,significar,anticipation,1
portuguese,ferver,anticipation,1
portuguese,fervendo,anticipation,1
portuguese,simplificar,anticipation,1
portuguese,cantar,anticipation,1
portuguese,enviesada,anticipation,1
portuguese,furtivo,anticipation,1
portuguese,sonar,anticipation,1
portuguese,feitiçaria,anticipation,1
portuguese,solidez,anticipation,1
portuguese,estância termal,anticipation,1
portuguese,centelha,anticipation,1
portuguese,lança,anticipation,1
portuguese,espetacular,anticipation,1
portuguese,especulativo,anticipation,1
portuguese,espíritos,anticipation,1
portuguese,esplendor,anticipation,1
portuguese,estrela,anticipation,1
portuguese,estrelado,anticipation,1
portuguese,começo,anticipation,1
portuguese,furtivo,anticipation,1
portuguese,esterlino,anticipation,1
portuguese,loja,anticipation,1
portuguese,estrategista,anticipation,1
portuguese,despojado,anticipation,1
portuguese,lutar,anticipation,1
portuguese,enviar,anticipation,1
portuguese,subscrever,anticipation,1
portuguese,suceder,anticipation,1
portuguese,sucedendo,anticipation,1
portuguese,sucesso,anticipation,1
portuguese,bem sucedido,anticipation,1
portuguese,sol,anticipation,1
portuguese,relógio de sol,anticipation,1
portuguese,ensolarado,anticipation,1
portuguese,pôr do sol,anticipation,1
portuguese,supersticioso,anticipation,1
portuguese,supremacia,anticipation,1
portuguese,surpreendentemente,anticipation,1
portuguese,cercar,anticipation,1
portuguese,expectativa,anticipation,1
portuguese,suspeito,anticipation,1
portuguese,doce,anticipation,1
portuguese,amor,anticipation,1
portuguese,doces,anticipation,1
portuguese,nadar,anticipation,1
portuguese,sinfonia,anticipation,1
portuguese,sincronizar,anticipation,1
portuguese,tabular,anticipation,1
portuguese,tentadora,anticipation,1
portuguese,provocação,anticipation,1
portuguese,tempestade,anticipation,1
portuguese,testamento,anticipation,1
portuguese,teologia,anticipation,1
portuguese,teoria,anticipation,1
portuguese,termopar,anticipation,1
portuguese,sede,anticipation,1
portuguese,pensamento,anticipation,1
portuguese,ameaçar,anticipation,1
portuguese,emoção,anticipation,1
portuguese,emocionante,anticipation,1
portuguese,próspera,anticipation,1
portuguese,cócegas,anticipation,1
portuguese,Tempo,anticipation,1
portuguese,timidez,anticipation,1
portuguese,amanhã,anticipation,1
portuguese,topo,anticipation,1
portuguese,tortura,anticipation,1
portuguese,altaneiro,anticipation,1
portuguese,pista,anticipation,1
portuguese,transcendência,anticipation,1
portuguese,transitório,anticipation,1
portuguese,esteira,anticipation,1
portuguese,tesouro,anticipation,1
portuguese,tratar,anticipation,1
portuguese,árvore,anticipation,1
portuguese,tremor,anticipation,1
portuguese,trepidação,anticipation,1
portuguese,tribunal,anticipation,1
portuguese,afluente,anticipation,1
portuguese,triunfo,anticipation,1
portuguese,triunfante,anticipation,1
portuguese,troféu,anticipation,1
portuguese,cintilação,anticipation,1
portuguese,final,anticipation,1
portuguese,em última análise,anticipation,1
portuguese,inexplicável,anticipation,1
portuguese,invicto,anticipation,1
portuguese,desenfreado,anticipation,1
portuguese,incontrolável,anticipation,1
portuguese,indeciso,anticipation,1
portuguese,empresa,anticipation,1
portuguese,não revelado,anticipation,1
portuguese,incontestável,anticipation,1
portuguese,imortal,anticipation,1
portuguese,inquietação,anticipation,1
portuguese,inesperado,anticipation,1
portuguese,inexplicável,anticipation,1
portuguese,desdobrar,anticipation,1
portuguese,por cumprir,anticipation,1
portuguese,unificação,anticipation,1
portuguese,universidade,anticipation,1
portuguese,desconhecido,anticipation,1
portuguese,inédito,anticipation,1
portuguese,irresoluto,anticipation,1
portuguese,sem igual,anticipation,1
portuguese,incalculável,anticipation,1
portuguese,não verificado,anticipation,1
portuguese,ladeira acima,anticipation,1
portuguese,elevação,anticipation,1
portuguese,insurreição,anticipation,1
portuguese,urgência,anticipation,1
portuguese,urgente,anticipation,1
portuguese,utópico,anticipation,1
portuguese,férias,anticipation,1
portuguese,venerável,anticipation,1
portuguese,veracidade,anticipation,1
portuguese,beira,anticipation,1
portuguese,vitória,anticipation,1
portuguese,vigília,anticipation,1
portuguese,vigilância,anticipation,1
portuguese,vindicação,anticipation,1
portuguese,virgindade,anticipation,1
portuguese,visão,anticipation,1
portuguese,visionário,anticipation,1
portuguese,visitante,anticipation,1
portuguese,viseira,anticipation,1
portuguese,volatilidade,anticipation,1
portuguese,voluntário,anticipation,1
portuguese,voluptuoso,anticipation,1
portuguese,voto,anticipation,1
portuguese,voto,anticipation,1
portuguese,viagem,anticipation,1
portuguese,aguarde,anticipation,1
portuguese,advertir,anticipation,1
portuguese,advertido,anticipation,1
portuguese,Assistir,anticipation,1
portuguese,pesar,anticipation,1
portuguese,peso,anticipation,1
portuguese,capricho,anticipation,1
portuguese,branco,anticipation,1
portuguese,deserto,anticipation,1
portuguese,vencedora,anticipation,1
portuguese,vencedor,anticipation,1
portuguese,ganhos,anticipation,1
portuguese,sem fio,anticipation,1
portuguese,desejoso,anticipation,1
portuguese,resistir,anticipation,1
portuguese,Mago,anticipation,1
portuguese,afeito,anticipation,1
portuguese,verme,anticipation,1
portuguese,preocupar-se,anticipation,1
portuguese,preocupante,anticipation,1
portuguese,adoração,anticipation,1
portuguese,ânsia,anticipation,1
portuguese,jovem,anticipation,1
portuguese,juventude,anticipation,1
portuguese,zelo,anticipation,1
portuguese,entusiasmo,anticipation,1
portuguese,aberração,disgust,1
portuguese,abominar,disgust,1
portuguese,detestável,disgust,1
portuguese,abjeto,disgust,1
portuguese,anormal,disgust,1
portuguese,abominável,disgust,1
portuguese,abominação,disgust,1
portuguese,aborto,disgust,1
portuguese,abundância,disgust,1
portuguese,Abuso,disgust,1
portuguese,acusação,disgust,1
portuguese,litigável,disgust,1
portuguese,víbora,disgust,1
portuguese,adultério,disgust,1
portuguese,desfavoraveis,disgust,1
portuguese,aflição,disgust,1
portuguese,afronta,disgust,1
portuguese,resultado,disgust,1
portuguese,agravamento,disgust,1
portuguese,horrorizado,disgust,1
portuguese,afetação,disgust,1
portuguese,alcoolismo,disgust,1
portuguese,alienígena,disgust,1
portuguese,alienar,disgust,1
portuguese,alienação,disgust,1
portuguese,amônia,disgust,1
portuguese,anfetaminas,disgust,1
portuguese,jibóia,disgust,1
portuguese,anátema,disgust,1
portuguese,zangado,disgust,1
portuguese,animosidade,disgust,1
portuguese,incomodar,disgust,1
portuguese,aborrecimento,disgust,1
portuguese,antagônico,disgust,1
portuguese,antraz,disgust,1
portuguese,anticristo,disgust,1
portuguese,antipatia,disgust,1
portuguese,anti social,disgust,1
portuguese,afídio,disgust,1
portuguese,apavorante,disgust,1
portuguese,arrogante,disgust,1
portuguese,arsênico,disgust,1
portuguese,envergonhado,disgust,1
portuguese,Idiota,disgust,1
portuguese,assimetria,disgust,1
portuguese,atroz,disgust,1
portuguese,atrocidade,disgust,1
portuguese,atrofia,disgust,1
portuguese,atacante,disgust,1
portuguese,autópsia,disgust,1
portuguese,avareza,disgust,1
portuguese,adverso,disgust,1
portuguese,aversão,disgust,1
portuguese,terrível,disgust,1
portuguese,embaraço,disgust,1
portuguese,babuíno,disgust,1
portuguese,para trás,disgust,1
portuguese,bactérias,disgust,1
portuguese,bactéria,disgust,1
portuguese,ruim,disgust,1
portuguese,ruindade,disgust,1
portuguese,perdição,disgust,1
portuguese,estrondo,disgust,1
portuguese,banir,disgust,1
portuguese,banimento,disgust,1
portuguese,falência,disgust,1
portuguese,Banshee,disgust,1
portuguese,bárbaro,disgust,1
portuguese,barf,disgust,1
portuguese,carrinho de mão,disgust,1
portuguese,Desgraçado,disgust,1
portuguese,bestial,disgust,1
portuguese,desmerecer,disgust,1
portuguese,bestial,disgust,1
portuguese,trair,disgust,1
portuguese,traição,disgust,1
portuguese,insignificância,disgust,1
portuguese,intolerante,disgust,1
portuguese,fanático,disgust,1
portuguese,bílis,disgust,1
portuguese,vidoeiro,disgust,1
portuguese,cadela,disgust,1
portuguese,amargamente,disgust,1
portuguese,amargura,disgust,1
portuguese,culpa,disgust,1
portuguese,blasfemo,disgust,1
portuguese,ruidoso,disgust,1
portuguese,hemorragia,disgust,1
portuguese,defeito,disgust,1
portuguese,ferrugem,disgust,1
portuguese,arruinada,disgust,1
portuguese,bolha,disgust,1
portuguese,inchado,disgust,1
portuguese,gota,disgust,1
portuguese,derramamento de sangue,disgust,1
portuguese,sanguinário,disgust,1
portuguese,sangrento,disgust,1
portuguese,mancada,disgust,1
portuguese,falso,disgust,1
portuguese,fervura,disgust,1
portuguese,bombardeou,disgust,1
portuguese,bovino,disgust,1
portuguese,entranhas,disgust,1
portuguese,Garoto,disgust,1
portuguese,farelo,disgust,1
portuguese,rixa,disgust,1
portuguese,suborno,disgust,1
portuguese,bordel,disgust,1
portuguese,erro,disgust,1
portuguese,vagabundo,disgust,1
portuguese,vadio,disgust,1
portuguese,burocrata,disgust,1
portuguese,assaltante,disgust,1
portuguese,Burke,disgust,1
portuguese,queimado,disgust,1
portuguese,açougueiro,disgust,1
portuguese,cacofonia,disgust,1
portuguese,gigolô,disgust,1
portuguese,cadáver,disgust,1
portuguese,insensível,disgust,1
portuguese,câncer,disgust,1
portuguese,gangrena,disgust,1
portuguese,canibal,disgust,1
portuguese,canibalismo,disgust,1
portuguese,carcaça,disgust,1
portuguese,descuido,disgust,1
portuguese,cárie,disgust,1
portuguese,carnificina,disgust,1
portuguese,catástrofe,disgust,1
portuguese,catecismo,disgust,1
portuguese,celebridade,disgust,1
portuguese,censor,disgust,1
portuguese,cesso,disgust,1
portuguese,desgosto,disgust,1
portuguese,enganação,disgust,1
portuguese,cólera,disgust,1
portuguese,requerente,disgust,1
portuguese,clamor,disgust,1
portuguese,desajeitado,disgust,1
portuguese,coagir,disgust,1
portuguese,coerção,disgust,1
portuguese,frieza,disgust,1
portuguese,colapso,disgust,1
portuguese,conluio,disgust,1
portuguese,adubo,disgust,1
portuguese,condenação,disgust,1
portuguese,condescendência,disgust,1
portuguese,confinado,disgust,1
portuguese,congresso,disgust,1
portuguese,conspirador,disgust,1
portuguese,prisão de ventre,disgust,1
portuguese,contágio,disgust,1
portuguese,contagioso,disgust,1
portuguese,contaminar,disgust,1
portuguese,contaminado,disgust,1
portuguese,contaminação,disgust,1
portuguese,desprezo,disgust,1
portuguese,desprezível,disgust,1
portuguese,contencioso,disgust,1
portuguese,contrabando,disgust,1
portuguese,presidiário,disgust,1
portuguese,gaiola,disgust,1
portuguese,imitador,disgust,1
portuguese,cadáver,disgust,1
portuguese,corruptora,disgust,1
portuguese,corrupção,disgust,1
portuguese,tosse,disgust,1
portuguese,enseada,disgust,1
portuguese,covarde,disgust,1
portuguese,porcaria,disgust,1
portuguese,rastejamento,disgust,1
portuguese,criatura,disgust,1
portuguese,criminal,disgust,1
portuguese,criminalidade,disgust,1
portuguese,adular servilmente,disgust,1
portuguese,criticar,disgust,1
portuguese,bicho,disgust,1
portuguese,crucificação,disgust,1
portuguese,bruto,disgust,1
portuguese,cruel,disgust,1
portuguese,crueldade,disgust,1
portuguese,esmagado,disgust,1
portuguese,esmagador,disgust,1
portuguese,rabugento,disgust,1
portuguese,corno,disgust,1
portuguese,sangria,disgust,1
portuguese,vira-lata,disgust,1
portuguese,maldição,disgust,1
portuguese,maldição,disgust,1
portuguese,corte,disgust,1
portuguese,cístico,disgust,1
portuguese,intrometendo,disgust,1
portuguese,demônio,disgust,1
portuguese,maluco,disgust,1
portuguese,dano,disgust,1
portuguese,dama,disgust,1
portuguese,Droga,disgust,1
portuguese,dândi,disgust,1
portuguese,frio e úmido,disgust,1
portuguese,covarde,disgust,1
portuguese,mortal,disgust,1
portuguese,morte,disgust,1
portuguese,deboche,disgust,1
portuguese,detritos,disgust,1
portuguese,deteriorado,disgust,1
portuguese,engano,disgust,1
portuguese,enganador,disgust,1
portuguese,enganar,disgust,1
portuguese,decompor,disgust,1
portuguese,decomposição,disgust,1
portuguese,difamação,disgust,1
portuguese,padrão,disgust,1
portuguese,defeituoso,disgust,1
portuguese,desafio,disgust,1
portuguese,deformar,disgust,1
portuguese,deformado,disgust,1
portuguese,deformidade,disgust,1
portuguese,defraudar,disgust,1
portuguese,degeneração,disgust,1
portuguese,degradar,disgust,1
portuguese,aviltante,disgust,1
portuguese,atraso,disgust,1
portuguese,deletério,disgust,1
portuguese,delinquente,disgust,1
portuguese,delírio,disgust,1
portuguese,demônio,disgust,1
portuguese,demoníaco,disgust,1
portuguese,denunciar,disgust,1
portuguese,denúncia,disgust,1
portuguese,deplorável,disgust,1
portuguese,deplorar,disgust,1
portuguese,depravado,disgust,1
portuguese,depravação,disgust,1
portuguese,depreciar,disgust,1
portuguese,depreciados,disgust,1
portuguese,deprimente,disgust,1
portuguese,privação,disgust,1
portuguese,demente,disgust,1
portuguese,escárnio,disgust,1
portuguese,derrogação,disgust,1
portuguese,depreciativo,disgust,1
portuguese,profanação,disgust,1
portuguese,deserto,disgust,1
portuguese,deserto,disgust,1
portuguese,desistir,disgust,1
portuguese,desespero,disgust,1
portuguese,desprezível,disgust,1
portuguese,desprezar,disgust,1
portuguese,despotismo,disgust,1
portuguese,destrutivo,disgust,1
portuguese,deteriorou-se,disgust,1
portuguese,deterioração,disgust,1
portuguese,detestar,disgust,1
portuguese,devastador,disgust,1
portuguese,diabo,disgust,1
portuguese,diabólico,disgust,1
portuguese,diabólico,disgust,1
portuguese,fralda,disgust,1
portuguese,diarréia,disgust,1
portuguese,diatribe,disgust,1
portuguese,ditadura,disgust,1
portuguese,dilapidado,disgust,1
portuguese,horrendo,disgust,1
portuguese,sujeira,disgust,1
portuguese,sujo,disgust,1
portuguese,não permitido,disgust,1
portuguese,desiludir,disgust,1
portuguese,desapontado,disgust,1
portuguese,desapontamento,disgust,1
portuguese,desaprovar,disgust,1
portuguese,desaprovando,disgust,1
portuguese,desastre,disgust,1
portuguese,renunciar,disgust,1
portuguese,descoloração,disgust,1
portuguese,descolorido,disgust,1
portuguese,descontentamento,disgust,1
portuguese,descontinuidade,disgust,1
portuguese,discórdia,disgust,1
portuguese,discriminador,disgust,1
portuguese,discriminação,disgust,1
portuguese,desdém,disgust,1
portuguese,doença,disgust,1
portuguese,doente,disgust,1
portuguese,desfigurado,disgust,1
portuguese,desgraça,disgust,1
portuguese,desonrado,disgust,1
portuguese,vergonhoso,disgust,1
portuguese,descontente,disgust,1
portuguese,desgosto,disgust,1
portuguese,repugnante,disgust,1
portuguese,desonesto,disgust,1
portuguese,desonestidade,disgust,1
portuguese,desonra,disgust,1
portuguese,desilusão,disgust,1
portuguese,insincero,disgust,1
portuguese,desintegrar,disgust,1
portuguese,antipatia,disgust,1
portuguese,deslocado,disgust,1
portuguese,sombrio,disgust,1
portuguese,desmembramento,disgust,1
portuguese,demissão,disgust,1
portuguese,desobediência,disgust,1
portuguese,desobedecer,disgust,1
portuguese,denegrir,disgust,1
portuguese,depreciativo,disgust,1
portuguese,disparidade,disgust,1
portuguese,Descontente,disgust,1
portuguese,descontentamento,disgust,1
portuguese,dispor,disgust,1
portuguese,desqualificado,disgust,1
portuguese,desconsiderada,disgust,1
portuguese,desonroso,disgust,1
portuguese,desrespeitoso,disgust,1
portuguese,dissecação,disgust,1
portuguese,desserviço,disgust,1
portuguese,desgosto,disgust,1
portuguese,desagradável,disgust,1
portuguese,distorcida,disgust,1
portuguese,aflição,disgust,1
portuguese,desconfiança,disgust,1
portuguese,divórcio,disgust,1
portuguese,asno,disgust,1
portuguese,Dia do julgamento,disgust,1
portuguese,terrível,disgust,1
portuguese,terrivelmente,disgust,1
portuguese,baba,disgust,1
portuguese,baba,disgust,1
portuguese,bêbado,disgust,1
portuguese,esterco,disgust,1
portuguese,coação,disgust,1
portuguese,morrendo,disgust,1
portuguese,disenteria,disgust,1
portuguese,egoísta,disgust,1
portuguese,egrégio,disgust,1
portuguese,elfo,disgust,1
portuguese,eliminação,disgust,1
portuguese,endêmico,disgust,1
portuguese,enema,disgust,1
portuguese,inimigo,disgust,1
portuguese,escravizados,disgust,1
portuguese,enredado,disgust,1
portuguese,entranhas,disgust,1
portuguese,epidemia,disgust,1
portuguese,erradicação,disgust,1
portuguese,evadir,disgust,1
portuguese,despejo,disgust,1
portuguese,mal,disgust,1
portuguese,exasperação,disgust,1
portuguese,excelência,disgust,1
portuguese,excluídos,disgust,1
portuguese,exclusão,disgust,1
portuguese,excremento,disgust,1
portuguese,excreção,disgust,1
portuguese,exigente,disgust,1
portuguese,expelir,disgust,1
portuguese,expulsão,disgust,1
portuguese,fezes,disgust,1
portuguese,falha,disgust,1
portuguese,falsificar,disgust,1
portuguese,falsidade,disgust,1
portuguese,burlesco,disgust,1
portuguese,gordura,disgust,1
portuguese,gorduroso,disgust,1
portuguese,fecal,disgust,1
portuguese,fezes,disgust,1
portuguese,sentindo-me,disgust,1
portuguese,feroz,disgust,1
portuguese,demônio,disgust,1
portuguese,feroz,disgust,1
portuguese,imundície,disgust,1
portuguese,imundo,disgust,1
portuguese,finalmente,disgust,1
portuguese,flácido,disgust,1
portuguese,flagrante,disgust,1
portuguese,flatulência,disgust,1
portuguese,pulga,disgust,1
portuguese,velo,disgust,1
portuguese,carne,disgust,1
portuguese,vacilar,disgust,1
portuguese,açoitar,disgust,1
portuguese,fiasco,disgust,1
portuguese,enganar,disgust,1
portuguese,falta,disgust,1
portuguese,frenético,disgust,1
portuguese,fraudulento,disgust,1
portuguese,bizarro,disgust,1
portuguese,carrancudo,disgust,1
portuguese,frustrar,disgust,1
portuguese,fugitivo,disgust,1
portuguese,fungo,disgust,1
portuguese,furioso,disgust,1
portuguese,espalhafatoso,disgust,1
portuguese,tolo,disgust,1
portuguese,mordaça,disgust,1
portuguese,fel,disgust,1
portuguese,lixo,disgust,1
portuguese,berrante,disgust,1
portuguese,gelatina,disgust,1
portuguese,cavalheiro,disgust,1
portuguese,germe,disgust,1
portuguese,medonho,disgust,1
portuguese,gueto,disgust,1
portuguese,brilho,disgust,1
portuguese,excesso,disgust,1
portuguese,gula,disgust,1
portuguese,gnomo,disgust,1
portuguese,bisca,disgust,1
portuguese,gnomo,disgust,1
portuguese,gonorréia,disgust,1
portuguese,goo,disgust,1
portuguese,escornar,disgust,1
portuguese,desfiladeiro,disgust,1
portuguese,sangrento,disgust,1
portuguese,grade,disgust,1
portuguese,gratuito,disgust,1
portuguese,cinza,disgust,1
portuguese,gorduroso,disgust,1
portuguese,cobiça,disgust,1
portuguese,ganancioso,disgust,1
portuguese,agravo,disgust,1
portuguese,severo,disgust,1
portuguese,sujeira,disgust,1
portuguese,encardido,disgust,1
portuguese,macabro,disgust,1
portuguese,gemido,disgust,1
portuguese,tatear,disgust,1
portuguese,bruto,disgust,1
portuguese,grotesco,disgust,1
portuguese,rosnando,disgust,1
portuguese,macabro,disgust,1
portuguese,áspero,disgust,1
portuguese,resmungar,disgust,1
portuguese,mal humorado,disgust,1
portuguese,guilhotina,disgust,1
portuguese,culpa,disgust,1
portuguese,jorro,disgust,1
portuguese,intestino,disgust,1
portuguese,sarjeta,disgust,1
portuguese,bruxa,disgust,1
portuguese,peludo,disgust,1
portuguese,enforcamento,disgust,1
portuguese,molestar,disgust,1
portuguese,endurecido,disgust,1
portuguese,meretriz,disgust,1
portuguese,prejudicial,disgust,1
portuguese,odiar,disgust,1
portuguese,detestável,disgust,1
portuguese,ódio,disgust,1
portuguese,dirofilariose,disgust,1
portuguese,inferno,disgust,1
portuguese,infernal,disgust,1
portuguese,hemorragia,disgust,1
portuguese,herege,disgust,1
portuguese,herpes,disgust,1
portuguese,herpesvírus,disgust,1
portuguese,hediondo,disgust,1
portuguese,engano,disgust,1
portuguese,porco,disgust,1
portuguese,holocausto,disgust,1
portuguese,sem casa,disgust,1
portuguese,homicídio,disgust,1
portuguese,honesto,disgust,1
portuguese,capuz,disgust,1
portuguese,vaia,disgust,1
portuguese,desespero,disgust,1
portuguese,horrível,disgust,1
portuguese,horrível,disgust,1
portuguese,horrível,disgust,1
portuguese,horripilante,disgust,1
portuguese,horror,disgust,1
portuguese,hostil,disgust,1
portuguese,hostilidade,disgust,1
portuguese,uivo,disgust,1
portuguese,xingar,disgust,1
portuguese,brutamontes,disgust,1
portuguese,humilde,disgust,1
portuguese,mistificação,disgust,1
portuguese,humilhante,disgust,1
portuguese,humilhação,disgust,1
portuguese,prejudicial,disgust,1
portuguese,hidrocefalia,disgust,1
portuguese,hipertrofia,disgust,1
portuguese,hipócrita,disgust,1
portuguese,hipócrita,disgust,1
portuguese,idiotia,disgust,1
portuguese,idiota,disgust,1
portuguese,idiota,disgust,1
portuguese,idolatria,disgust,1
portuguese,ignorante,disgust,1
portuguese,doente,disgust,1
portuguese,ilegal,disgust,1
portuguese,ilegalidade,disgust,1
portuguese,ilegítimo,disgust,1
portuguese,ilícito,disgust,1
portuguese,analfabeto,disgust,1
portuguese,imoral,disgust,1
portuguese,imoralidade,disgust,1
portuguese,acusar,disgust,1
portuguese,descortês,disgust,1
portuguese,preso,disgust,1
portuguese,prisão,disgust,1
portuguese,impuro,disgust,1
portuguese,impureza,disgust,1
portuguese,inadmissível,disgust,1
portuguese,inadequado,disgust,1
portuguese,encarceramento,disgust,1
portuguese,em caso,disgust,1
portuguese,incesto,disgust,1
portuguese,incestuoso,disgust,1
portuguese,incompatível,disgust,1
portuguese,inconsiderado,disgust,1
portuguese,inconveniente,disgust,1
portuguese,incrédulo,disgust,1
portuguese,pesadelo,disgust,1
portuguese,incurável,disgust,1
portuguese,indecência,disgust,1
portuguese,indecente,disgust,1
portuguese,indiferença,disgust,1
portuguese,indignação,disgust,1
portuguese,ineficaz,disgust,1
portuguese,ineficiência,disgust,1
portuguese,inepto,disgust,1
portuguese,ineptidão,disgust,1
portuguese,indesculpável,disgust,1
portuguese,infame,disgust,1
portuguese,infanticídio,disgust,1
portuguese,infantil,disgust,1
portuguese,infectar,disgust,1
portuguese,infeccioso,disgust,1
portuguese,infestação,disgust,1
portuguese,infiel,disgust,1
portuguese,infidelidade,disgust,1
portuguese,inibir,disgust,1
portuguese,desumano,disgust,1
portuguese,iniquidade,disgust,1
